Product Name,Product ID,Image URL,Rating,Total Reviews,Brand,Category Name,Category ID,Product URL
ASDA Caramel Latte 330ml,910003035032,https://ui.assets-asda.com:443/dm/5054781337430,3.7593,54,ASDA,Chilled Food,1215660378320,https://groceries.asda.com/product/asda-caramel-latte-330ml/910003035032
Califia Farms Unsweetened Vanilla Almond Drink,1000161156383,https://ui.assets-asda.com:443/dm/0813636020737,4.2143,28,Califia Farms,Chilled Food,1215660378320,https://groceries.asda.com/product/califia-farms-unsweetened-vanilla-almond-drink/1000161156383
Biotiful Kefir Mango Drink,1000226920903,https://ui.assets-asda.com:443/dm/5060337220163,4.4222,45,Biotiful,Chilled Food,1215660378320,https://groceries.asda.com/product/biotiful-kefir-mango-drink/1000226920903
Mis Ayran Drink,910001554787,https://ui.assets-asda.com:443/dm/4260118419125,4.8182,11,Mis,Chilled Food,1215660378320,https://groceries.asda.com/product/mis-ayran-drink/910001554787
Starbucks Oat Based Vanilla Macchiato Plant Based Iced Coffee,1000319946738,https://ui.assets-asda.com:443/dm/5711953118463,3.7193,57,Starbucks,Chilled Food,1215660378320,https://groceries.asda.com/product/starbucks-oat-based-vanilla-macchiato-plant-based-iced-coffee/1000319946738
UFIT Strawberry Flavour High Protein Milkshake,1000221787672,https://ui.assets-asda.com:443/dm/5060317321767,4.7692,13,UFIT,Chilled Food,1215660378320,https://groceries.asda.com/product/ufit-strawberry-flavour-high-protein-milkshake/1000221787672
Starbucks Multiserve Caffe Latte Iced Coffee,1000355364696,https://ui.assets-asda.com:443/dm/4100290024734,4.542,131,Starbucks,Chilled Food,1215660378320,https://groceries.asda.com/product/starbucks-multiserve-caffe-latte-iced-coffee/1000355364696
Camelicious Chocolate Flavor Camel Milk 235ml,1000383215831,https://ui.assets-asda.com:443/dm/6291115001318,5,1,Camelicious,Chilled Food,1215660378320,https://groceries.asda.com/product/camelicious-chocolate-flavor-camel-milk-235ml/1000383215831
Arla Protein Protein Food to Go Vanilla Hazelnut Flavour 500ml,1000383254958,https://ui.assets-asda.com:443/dm/5711953190001,4.2745,51,Arla Protein,Chilled Food,1215660378320,https://groceries.asda.com/product/arla-protein-protein-food-to-go-vanilla-hazelnut-flavour-500ml/1000383254958
Nomadic Ayran Natural Yogurt Drink,910003076910,https://ui.assets-asda.com:443/dm/5029617001335,3.4,15,Nomadic,Chilled Food,1215660378320,https://groceries.asda.com/product/nomadic-ayran-natural-yogurt-drink/910003076910
Starbucks Iced Coffee Stock Up Bundle,9999999113263,https://ui.assets-asda.com:443/dm/StarbucksIcedCoffeeStockUp_Bundle,0,0,Starbucks,Chilled Food,1215660378320,https://groceries.asda.com/product/starbucks-iced-coffee-stock-up-bundle/9999999113263
Dunn's River Original Banana Flavour Milk Drink,910002046737,https://ui.assets-asda.com:443/dm/5012389670601,3.6667,6,Dunn's River,Chilled Food,1215660378320,https://groceries.asda.com/product/dunn's-river-original-banana-flavour-milk-drink/910002046737
Oatly Oat Drink Chocolate Deluxe,1000319719534,https://ui.assets-asda.com:443/dm/7394376665189,4.3571,14,Oatly,Chilled Food,1215660378320,https://groceries.asda.com/product/oatly-oat-drink-chocolate-deluxe/1000319719534
Yop Strawberry Yoghurt Drink 500g,1000218932100,https://ui.assets-asda.com:443/dm/3329770014497,4.5854,41,Yop,Chilled Food,1215660378320,https://groceries.asda.com/product/yop-strawberry-yoghurt-drink-500g/1000218932100
Starbucks Skinny Latte Chilled Coffee 750ml,1000383235213,https://ui.assets-asda.com:443/dm/4100290027520,4.4286,7,Starbucks,Chilled Food,1215660378320,https://groceries.asda.com/product/starbucks-skinny-latte-chilled-coffee-750ml/1000383235213
Starbucks Chocolate Mocha Flavour Protein Drink with Coffee 330ml,1000383235237,https://ui.assets-asda.com:443/dm/5711953184888,4.4359,39,Starbucks,Chilled Food,1215660378320,https://groceries.asda.com/product/starbucks-chocolate-mocha-flavour-protein-drink-with-coffee-330ml/1000383235237
ASDA Caramel Latte 330ml,910003035032,https://ui.assets-asda.com:443/dm/5054781337430,3.7593,54,ASDA,Chilled Food,1215660378320,https://groceries.asda.com/product/asda-caramel-latte-330ml/910003035032
Califia Farms Oat Barista Blend Chilled Style,1000318360130,https://ui.assets-asda.com:443/dm/0813636022953,4.7941,34,Califia Farms,Chilled Food,1215660378320,https://groceries.asda.com/product/califia-farms-oat-barista-blend-chilled-style/1000318360130
Starbucks Multiserve Caramel Macchiato Iced Coffee,1000355364451,https://ui.assets-asda.com:443/dm/4100290024758,4.5243,103,Starbucks,Chilled Food,1215660378320,https://groceries.asda.com/product/starbucks-multiserve-caramel-macchiato-iced-coffee/1000355364451
Jimmy's Original Iced Coffee 275ml,1000383149468,https://ui.assets-asda.com:443/dm/4000349860125,5,1,Jimmy's,Chilled Food,1215660378320,https://groceries.asda.com/product/jimmy's-original-iced-coffee-275ml/1000383149468
Califia Farms Caramel Cold Brew Coffee with Oat 250ml,1000383167672,https://ui.assets-asda.com:443/dm/0813636023578,3,2,Califia Farms,Chilled Food,1215660378320,https://groceries.asda.com/product/califia-farms-caramel-cold-brew-coffee-with-oat-250ml/1000383167672
Pro Mlk Strawberry Protein Shake 330ml,1000301161149,https://ui.assets-asda.com:443/dm/5000316000867,4.8095,21,Pro Mlk,Chilled Food,1215660378320,https://groceries.asda.com/product/pro-mlk-strawberry-protein-shake-330ml/1000301161149
Biotiful Gut Health Kefir Drink Vanilla,1000383133046,https://ui.assets-asda.com:443/dm/5060337221948,4.5641,39,Biotiful,Chilled Food,1215660378320,https://groceries.asda.com/product/biotiful-gut-health-kefir-drink-vanilla/1000383133046
ASDA Caffé Latte Extra Shot,1000219746327,https://ui.assets-asda.com:443/dm/5057172341849,4.9375,16,ASDA,Chilled Food,1215660378320,https://groceries.asda.com/product/asda-caffé-latte-extra-shot/1000219746327
Starbucks Caramel Hazelnut Flavour Protein Drink 330ml,1000383235250,https://ui.assets-asda.com:443/dm/5711953184864,4.6061,33,Starbucks,Chilled Food,1215660378320,https://groceries.asda.com/product/starbucks-caramel-hazelnut-flavour-protein-drink-330ml/1000383235250
Arla Protein Protein Food to Go Chocolate Caramel Flavour 500ml,1000383254951,https://ui.assets-asda.com:443/dm/5711953184055,4.1837,49,Arla Protein,Chilled Food,1215660378320,https://groceries.asda.com/product/arla-protein-protein-food-to-go-chocolate-caramel-flavour-500ml/1000383254951
Dunn's River Original Strawberry Flavoured Milk Drink,910002046591,https://ui.assets-asda.com:443/dm/5012389670595,4.6,10,Dunn's River,Chilled Food,1215660378320,https://groceries.asda.com/product/dunn's-river-original-strawberry-flavoured-milk-drink/910002046591
ASDA Strawberry Flavour Mix Milk Shake 300g,910001597412,https://ui.assets-asda.com:443/dm/5054070281871,4.4545,55,ASDA,Food Cupboard,1215337189632,https://groceries.asda.com/product/asda-strawberry-flavour-mix-milk-shake-300g/910001597412
ASDA Banana Flavour Mix Milk Shake 300g,910001598288,https://ui.assets-asda.com:443/dm/5054070281888,4.5278,36,ASDA,Food Cupboard,1215337189632,https://groceries.asda.com/product/asda-banana-flavour-mix-milk-shake-300g/910001598288
Alpro Soya High Protein Chocolate Long Life Drink,1000383167930,https://ui.assets-asda.com:443/dm/5411188130055,4.9091,22,Alpro,Dietary & Lifestyle,1215686355606,https://groceries.asda.com/product/alpro-soya-high-protein-chocolate-long-life-drink/1000383167930
Lowicz Kefir,1000315425240,https://ui.assets-asda.com:443/dm/5900120005648,4.3654,52,Lowicz,Chilled Food,1215660378320,https://groceries.asda.com/product/lowicz-kefir/1000315425240
The Real Milkshake Company Chocolate 1 Litre,1000383173831,https://ui.assets-asda.com:443/dm/5000316001079,4.5333,15,The Real Milkshake Company,Chilled Food,1215660378320,https://groceries.asda.com/product/the-real-milkshake-company-chocolate-1-litre/1000383173831
Starbucks Doubleshot Espresso Iced Coffee,1000383109905,https://ui.assets-asda.com:443/dm/5711953145315,4.5897,78,Starbucks,Chilled Food,1215660378320,https://groceries.asda.com/product/starbucks-doubleshot-espresso-iced-coffee/1000383109905
Emmi Caffè Latte Cappuccino,1000383133055,https://ui.assets-asda.com:443/dm/7610900248872,4.6667,42,Emmi,Chilled Food,1215660378320,https://groceries.asda.com/product/emmi-caffè-latte-cappuccino/1000383133055
Dunn's River Nurishment Original Milk Drink Vanilla Flavour,1000046667771,https://ui.assets-asda.com:443/dm/5012389672117,4.8571,7,Dunn's River,Chilled Food,1215660378320,https://groceries.asda.com/product/dunn's-river-nurishment-original-milk-drink-vanilla-flavour/1000046667771
Yop Raspberry Yoghurt Drink 500g,1000218932054,https://ui.assets-asda.com:443/dm/3329770014503,4.3939,33,Yop,Chilled Food,1215660378320,https://groceries.asda.com/product/yop-raspberry-yoghurt-drink-500g/1000218932054
UFIT High Protein Shake Strawberry Flavour,1000187171212,https://ui.assets-asda.com:443/dm/5060317320432,4.3333,3,UFIT,Chilled Food,1215660378320,https://groceries.asda.com/product/ufit-high-protein-shake-strawberry-flavour/1000187171212
UFIT White Chocolate Flavour High Protein Milkshake 330ml,1000383161169,https://ui.assets-asda.com:443/dm/5060317322146,5,3,UFIT,Chilled Food,1215660378320,https://groceries.asda.com/product/ufit-white-chocolate-flavour-high-protein-milkshake-330ml/1000383161169
Arctic Coffee Caramel Latte,1000317003365,https://ui.assets-asda.com:443/dm/5000316000799,4.9394,33,Arctic,Chilled Food,1215660378320,https://groceries.asda.com/product/arctic-coffee-caramel-latte/1000317003365
Starbucks Frappuccino Coffee Drink 250ml,1000383109894,https://ui.assets-asda.com:443/dm/5711953145339,4.5417,72,Starbucks,Chilled Food,1215660378320,https://groceries.asda.com/product/starbucks-frappuccino-coffee-drink-250ml/1000383109894
Emmi Caffè Latte Skinny,1000383133029,https://ui.assets-asda.com:443/dm/7610900020089,4.85,40,Emmi,Chilled Food,1215660378320,https://groceries.asda.com/product/emmi-caffè-latte-skinny/1000383133029
UFIT Salted Caramel Flavour High Protein Milkshake 330ml,1000383157545,https://ui.assets-asda.com:443/dm/5060317322122,3.6667,3,UFIT,Chilled Food,1215660378320,https://groceries.asda.com/product/ufit-salted-caramel-flavour-high-protein-milkshake-330ml/1000383157545
ASDA Limited Edition Vanilla Flavour Latte 330ml,1000383173748,https://ui.assets-asda.com:443/dm/5063089177259,3.6667,6,ASDA,Chilled Food,1215660378320,https://groceries.asda.com/product/asda-limited-edition-vanilla-flavour-latte-330ml/1000383173748
ASDA Raspberry Kefir 500ml,1000324733529,https://ui.assets-asda.com:443/dm/5057172695782,3.88,25,ASDA,Chilled Food,1215660378320,https://groceries.asda.com/product/asda-raspberry-kefir-500ml/1000324733529
Dunn's River Nurishment Banana Flavour Milk Drink,1000201691445,https://ui.assets-asda.com:443/dm/5012389672711,3.8,5,Dunn's River Nurishment,Chilled Food,1215660378320,https://groceries.asda.com/product/dunn's-river-nurishment-banana-flavour-milk-drink/1000201691445
Biotiful Gut Health Kefir Drink Strawberry,1000383133009,https://ui.assets-asda.com:443/dm/5060337221931,4.825,40,Biotiful,Chilled Food,1215660378320,https://groceries.asda.com/product/biotiful-gut-health-kefir-drink-strawberry/1000383133009
Camelicious Camel Milk Strawberry Flavor 235ml,1000383215828,https://ui.assets-asda.com:443/dm/6291115001301,0,0,Camelicious,Chilled Food,1215660378320,https://groceries.asda.com/product/camelicious-camel-milk-strawberry-flavor-235ml/1000383215828
Jimmy's Original Iced Coffee 250ml,1000383256792,https://ui.assets-asda.com:443/dm/5010102001978,4,1,Jimmy's,Chilled Food,1215660378320,https://groceries.asda.com/product/jimmy's-original-iced-coffee-250ml/1000383256792
Arla Protein Strawberry & Raspberry Milk Shake,1000383135537,https://ui.assets-asda.com:443/dm/5711953081354,4.4074,54,Arla Protein,Chilled Food,1215660378320,https://groceries.asda.com/product/arla-protein-strawberry-&-raspberry-milk-shake/1000383135537
Pro Mlk Chocolate Protein Shake,1000301161116,https://ui.assets-asda.com:443/dm/5000316000850,4.6842,19,Pro Mlk,Chilled Food,1215660378320,https://groceries.asda.com/product/pro-mlk-chocolate-protein-shake/1000301161116
Starbucks Caramel Hazelnut Flavour Protein Drink 330ml,1000383235250,https://ui.assets-asda.com:443/dm/5711953184864,4.6061,33,Starbucks,Chilled Food,1215660378320,https://groceries.asda.com/product/starbucks-caramel-hazelnut-flavour-protein-drink-330ml/1000383235250
Dunn's River Original Strawberry Flavoured Milk Drink,910002046591,https://ui.assets-asda.com:443/dm/5012389670595,4.6,10,Dunn's River,Chilled Food,1215660378320,https://groceries.asda.com/product/dunn's-river-original-strawberry-flavoured-milk-drink/910002046591
UFIT High Protein Shake Strawberry Flavour,1000187171212,https://ui.assets-asda.com:443/dm/5060317320432,4.3333,3,UFIT,Chilled Food,1215660378320,https://groceries.asda.com/product/ufit-high-protein-shake-strawberry-flavour/1000187171212
Nomadic Mango Lassi Yogurt Drink,910000553332,https://ui.assets-asda.com:443/dm/5029617001045,2.9,20,Nomadic,Chilled Food,1215660378320,https://groceries.asda.com/product/nomadic-mango-lassi-yogurt-drink/910000553332
Arctic Coffee Caramel Latte,1000317003365,https://ui.assets-asda.com:443/dm/5000316000799,4.9394,33,Arctic,Chilled Food,1215660378320,https://groceries.asda.com/product/arctic-coffee-caramel-latte/1000317003365
Starbucks Frappuccino Coffee Drink 250ml,1000383109894,https://ui.assets-asda.com:443/dm/5711953145339,4.5417,72,Starbucks,Chilled Food,1215660378320,https://groceries.asda.com/product/starbucks-frappuccino-coffee-drink-250ml/1000383109894
ASDA Caffé Latte Extra Shot,1000219746327,https://ui.assets-asda.com:443/dm/5057172341849,4.9375,16,ASDA,Chilled Food,1215660378320,https://groceries.asda.com/product/asda-caffé-latte-extra-shot/1000219746327
Biotiful Gut Health Kefir Drink Vanilla,1000383133046,https://ui.assets-asda.com:443/dm/5060337221948,4.5641,39,Biotiful,Chilled Food,1215660378320,https://groceries.asda.com/product/biotiful-gut-health-kefir-drink-vanilla/1000383133046
Califia Farms Caramel Cold Brew Coffee with Oat 250ml,1000383167672,https://ui.assets-asda.com:443/dm/0813636023578,3,2,Califia Farms,Chilled Food,1215660378320,https://groceries.asda.com/product/califia-farms-caramel-cold-brew-coffee-with-oat-250ml/1000383167672
Pro Mlk Strawberry Protein Shake 330ml,1000301161149,https://ui.assets-asda.com:443/dm/5000316000867,4.8095,21,Pro Mlk,Chilled Food,1215660378320,https://groceries.asda.com/product/pro-mlk-strawberry-protein-shake-330ml/1000301161149
Arla Protein Protein Food to Go Chocolate Caramel Flavour 500ml,1000383254951,https://ui.assets-asda.com:443/dm/5711953184055,4.1837,49,Arla Protein,Chilled Food,1215660378320,https://groceries.asda.com/product/arla-protein-protein-food-to-go-chocolate-caramel-flavour-500ml/1000383254951
Lowicz Kefir,1000315425240,https://ui.assets-asda.com:443/dm/5900120005648,4.3654,52,Lowicz,Chilled Food,1215660378320,https://groceries.asda.com/product/lowicz-kefir/1000315425240
The Real Milkshake Company Chocolate 1 Litre,1000383173831,https://ui.assets-asda.com:443/dm/5000316001079,4.5333,15,The Real Milkshake Company,Chilled Food,1215660378320,https://groceries.asda.com/product/the-real-milkshake-company-chocolate-1-litre/1000383173831
ASDA Banana Flavour Mix Milk Shake 300g,910001598288,https://ui.assets-asda.com:443/dm/5054070281888,4.5278,36,ASDA,Food Cupboard,1215337189632,https://groceries.asda.com/product/asda-banana-flavour-mix-milk-shake-300g/910001598288
Dunn's River Nurishment Vanilla Flavour Milk Drink,1000201691483,https://ui.assets-asda.com:443/dm/5012389672681,4.4,5,Dunn's River Nurishment,Chilled Food,1215660378320,https://groceries.asda.com/product/dunn's-river-nurishment-vanilla-flavour-milk-drink/1000201691483
Emmi Caffè Latte Cappuccino,1000383133055,https://ui.assets-asda.com:443/dm/7610900248872,4.6667,42,Emmi,Chilled Food,1215660378320,https://groceries.asda.com/product/emmi-caffè-latte-cappuccino/1000383133055
Starbucks Doubleshot Espresso Iced Coffee,1000383109905,https://ui.assets-asda.com:443/dm/5711953145315,4.5897,78,Starbucks,Chilled Food,1215660378320,https://groceries.asda.com/product/starbucks-doubleshot-espresso-iced-coffee/1000383109905
Alpro Soya High Protein Chocolate Long Life Drink,1000383167930,https://ui.assets-asda.com:443/dm/5411188130055,4.9091,22,Alpro,Dietary & Lifestyle,1215686355606,https://groceries.asda.com/product/alpro-soya-high-protein-chocolate-long-life-drink/1000383167930
Pro Mlk Chocolate Protein Shake,1000301161116,https://ui.assets-asda.com:443/dm/5000316000850,4.6842,19,Pro Mlk,Chilled Food,1215660378320,https://groceries.asda.com/product/pro-mlk-chocolate-protein-shake/1000301161116
UFIT Chocolate Flavour High Protein Milkshake,1000221787585,https://ui.assets-asda.com:443/dm/5060317321774,4.7143,7,UFIT,Chilled Food,1215660378320,https://groceries.asda.com/product/ufit-chocolate-flavour-high-protein-milkshake/1000221787585
Arla Protein Vanilla Yogurt Pouch,1000307135229,https://ui.assets-asda.com:443/dm/8718166064812,3.9524,21,Arla Protein,Chilled Food,1215660378320,https://groceries.asda.com/product/arla-protein-vanilla-yogurt-pouch/1000307135229
Arla Protein Milkshake Mixed Bundle,9999999114085,https://ui.assets-asda.com:443/dm/Arla_Protein_Milkshake_Mixed_Bundle,0,0,,Chilled Food,1215660378320,https://groceries.asda.com/product/arla-protein-milkshake-mixed-bundle/9999999114085
